Date,Region_Vector,Aboard,Fatalities,Survives,Time_Vector,Category_Vector,Summary_Vector
7/9/1996,"[0, 0, 0, 1, 0, 0, 0]",20.0,20.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
7/11/1996,"[0, 0, 0, 0, 0, 1, 0]",9.0,9.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
7/15/1996,"[0, 0, 0, 1, 0, 0, 0]",41.0,34.0,1,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/17/1996,"[1, 0, 0, 0, 0, 0, 0]",18.0,1.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
7/17/1996,"[1, 0, 0, 0, 0, 0, 0]",230.0,230.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/20/1996,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/24/1996,"[0, 0, 0, 1, 0, 0, 0]",49.0,8.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/12/1996,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/14/1996,"[1, 0, 0, 0, 0, 0, 0]",3.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/17/1996,"[1, 0, 0, 0, 0, 0, 0]",9.0,9.0,0,"[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/18/1996,"[0, 0, 0, 1, 0, 0, 0]",3.0,3.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
8/19/1996,"[0, 0, 0, 1, 0, 0, 0]",12.0,12.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/29/1996,"[0, 1, 0, 0, 0, 0, 0]",141.0,141.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
9/25/1996,"[0, 1, 0, 0, 0, 0, 0]",32.0,32.0,0,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
10/2/1996,"[1, 0, 0, 0, 0, 0, 0]",70.0,70.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
10/3/1996,"[0, 0, 0, 0, 0, 0, 1]",21.0,6.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
10/6/1996,"[0, 0, 0, 0, 0, 0, 1]",19.0,6.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
10/8/1996,"[0, 1, 0, 0, 0, 0, 0]",23.0,2.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/22/1996,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/26/1996,"[0, 0, 0, 0, 0, 1, 0]",34.0,5.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
10/31/1996,"[1, 0, 0, 0, 0, 0, 0]",95.0,95.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
11/1/1996,"[0, 0, 0, 1, 0, 0, 0]",16.0,16.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/7/1996,"[0, 0, 0, 0, 0, 0, 1]",143.0,143.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/7/1996,"[0, 1, 0, 0, 0, 0, 0]",8.0,8.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
11/12/1996,"[0, 0, 0, 0, 0, 1, 0]",349.0,349.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/14/1996,"[0, 0, 0, 0, 0, 1, 0]",15.0,14.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
11/19/1996,"[1, 0, 0, 0, 0, 0, 0]",14.0,14.0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/22/1996,"[0, 0, 0, 1, 0, 0, 0]",11.0,10.0,1,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/23/1996,"[0, 0, 0, 1, 0, 0, 0]",175.0,127.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
11/27/1996,"[0, 0, 0, 0, 0, 1, 0]",23.0,23.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
11/30/1996,"[1, 0, 0, 0, 0, 0, 0]",15.0,14.0,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
12/7/1996,"[0, 0, 0, 0, 0, 1, 0]",17.0,16.0,1,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/9/1996,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
12/17/1996,"[0, 0, 0, 0, 0, 1, 0]",18.0,18.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/21/1996,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
12/22/1996,"[1, 0, 0, 0, 0, 0, 0]",6.0,6.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/24/1996,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/24/1996,"[0, 0, 0, 0, 0, 1, 0]",22.0,22.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
1/7/1997,"[0, 0, 0, 0, 1, 0, 0]",5.0,3.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
1/9/1997,"[1, 0, 0, 0, 0, 0, 0]",29.0,29.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/29/1997,"[1, 0, 0, 0, 0, 0, 0]",2.0,1.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/31/1997,"[0, 0, 0, 0, 0, 0, 1]",16.0,5.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
2/1/1997,"[0, 0, 0, 0, 0, 0, 1]",52.0,25.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/2/1997,"[0, 0, 0, 0, 0, 0, 1]",37.0,37.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
2/4/1997,"[0, 0, 0, 1, 0, 0, 0]",73.0,73.0,0,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
2/14/1997,"[1, 0, 0, 0, 0, 0, 0]",52.0,1.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
2/19/1997,"[0, 0, 0, 1, 0, 0, 0]",5.0,5.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
3/12/1997,"[0, 0, 0, 0, 0, 0, 1]",16.0,16.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
3/13/1997,"[0, 0, 0, 0, 0, 1, 0]",88.0,88.0,0,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
3/18/1997,"[0, 0, 0, 0, 0, 1, 0]",50.0,50.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/1/1997,"[0, 0, 0, 1, 0, 0, 0]",10.0,3.0,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/4/1997,"[1, 0, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/10/1997,"[1, 0, 0, 0, 0, 0, 0]",5.0,5.0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
4/14/1997,"[0, 0, 0, 1, 0, 0, 0]",7.0,3.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
4/15/1997,"[0, 0, 0, 0, 0, 1, 0]",6.0,6.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/16/1997,"[0, 0, 0, 0, 0, 0, 1]",14.0,14.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/19/1997,"[0, 0, 0, 0, 0, 1, 0]",53.0,15.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
4/23/1997,"[0, 0, 0, 0, 0, 1, 0]",36.0,36.0,0,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
5/8/1997,"[0, 0, 0, 0, 0, 1, 0]",74.0,35.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
6/6/1997,"[0, 0, 0, 0, 0, 0, 1]",27.0,27.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
6/10/1997,"[0, 0, 0, 1, 0, 0, 0]",12.0,7.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
7/3/1997,"[0, 0, 0, 0, 0, 1, 0]",2.0,2.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
7/6/1997,"[1, 0, 0, 0, 0, 0, 0]",29.0,25.0,1,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1]"
7/9/1997,"[1, 0, 0, 0, 0, 0, 0]",60.0,1.0,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
7/11/1997,"[1, 0, 0, 0, 0, 0, 0]",44.0,44.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
7/17/1997,"[0, 0, 0, 0, 0, 1, 0]",50.0,30.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/18/1997,"[0, 0, 0, 1, 0, 0, 0]",4.0,2.0,1,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
7/29/1997,"[0, 0, 0, 0, 0, 0, 1]",55.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/30/1997,"[0, 1, 0, 0, 0, 0, 0]",17.0,1.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/6/1997,"[0, 0, 0, 1, 0, 0, 0]",254.0,228.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/7/1997,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/10/1997,"[0, 0, 0, 1, 0, 0, 0]",16.0,16.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/29/1997,"[1, 0, 0, 0, 0, 0, 0]",12.0,12.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
9/3/1997,"[0, 0, 0, 0, 0, 1, 0]",66.0,65.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
9/6/1997,"[0, 0, 0, 0, 0, 1, 0]",10.0,10.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
9/12/1997,"[0, 0, 0, 1, 0, 0, 0]",22.0,22.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/13/1997,"[0, 0, 0, 1, 0, 0, 0]",33.0,33.0,0,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
9/26/1997,"[0, 0, 0, 0, 0, 1, 0]",234.0,234.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
10/8/1997,"[1, 0, 0, 0, 0, 0, 0]",9.0,9.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/10/1997,"[1, 0, 0, 0, 0, 0, 0]",74.0,74.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/10/1997,"[0, 0, 0, 1, 0, 0, 0]",5.0,5.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
10/12/1997,"[1, 0, 0, 0, 0, 0, 0]",1.0,1.0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
10/29/1997,"[0, 0, 0, 0, 0, 1, 0]",26.0,2.0,1,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
11/8/1997,"[1, 0, 0, 0, 0, 0, 0]",8.0,8.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/5/1997,"[0, 0, 0, 0, 0, 1, 0]",23.0,23.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
12/9/1997,"[1, 0, 0, 0, 0, 0, 0]",17.0,4.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
12/13/1997,"[1, 0, 0, 0, 0, 0, 0]",19.0,10.0,1,"[0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
12/15/1997,"[0, 0, 0, 1, 0, 0, 0]",86.0,85.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/17/1997,"[0, 1, 0, 0, 0, 0, 0]",70.0,70.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/19/1997,"[0, 0, 0, 0, 0, 1, 0]",104.0,104.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
12/20/1997,"[0, 1, 0, 0, 0, 0, 0]",5.0,5.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
12/27/1997,"[0, 0, 1, 0, 0, 0, 0]",5.0,5.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1]"
12/28/1997,"[0, 0, 1, 0, 0, 0, 0]",393.0,1.0,1,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
12/31/1997,"[1, 0, 0, 0, 0, 0, 0]",10.0,10.0,0,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0]"
1/13/1998,"[0, 1, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
1/13/1998,"[0, 0, 0, 0, 0, 1, 0]",51.0,51.0,0,"[0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
1/27/1998,"[0, 0, 0, 0, 0, 1, 0]",45.0,16.0,1,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/2/1998,"[0, 0, 0, 0, 0, 1, 0]",104.0,104.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
2/3/1998,"[0, 1, 0, 0, 0, 0, 0]",2.0,0.0,1,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0]"
2/4/1998,"[0, 1, 0, 0, 0, 0, 0]",7.0,7.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
2/5/1998,"[0, 1, 0, 0, 0, 0, 0]",5.0,5.0,0,"[0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0]"
2/12/1998,"[0, 0, 0, 1, 0, 0, 0]",57.0,27.0,1,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
2/16/1998,"[0, 0, 0, 1, 0, 0, 0]",196.0,196.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
3/10/1998,"[0, 0, 0, 0, 0, 0, 1]",6.0,6.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
3/18/1998,"[0, 0, 0, 1, 0, 0, 0]",13.0,13.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
3/19/1998,"[0, 0, 0, 0, 0, 1, 0]",45.0,45.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
3/22/1998,"[0, 0, 0, 0, 0, 1, 0]",127.0,0.0,1,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
3/28/1998,"[1, 0, 0, 0, 0, 0, 0]",55.0,22.0,1,"[1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
3/31/1998,"[1, 0, 0, 0, 0, 0, 0]",4.0,2.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0]"
4/20/1998,"[1, 0, 0, 0, 0, 0, 0]",53.0,53.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
5/5/1998,"[1, 0, 0, 0, 0, 0, 0]",88.0,75.0,1,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0]"
5/12/1998,"[0, 0, 0, 1, 0, 0, 0]",42.0,39.0,1,"[0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
5/25/1998,"[0, 0, 0, 0, 0, 1, 0]",26.0,26.0,0,"[1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
5/25/1998,"[1, 0, 0, 0, 0, 0, 0]",5.0,5.0,0,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
5/26/1998,"[0, 0, 0, 1, 0, 0, 0]",28.0,28.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
6/18/1998,"[1, 0, 0, 0, 0, 0, 0]",11.0,11.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
6/25/1998,"[1, 0, 0, 0, 0, 0, 0]",6.0,6.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
7/13/1998,"[0, 0, 0, 1, 0, 0, 0]",8.0,8.0,0,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/16/1998,"[1, 0, 0, 0, 0, 0, 0]",3.0,3.0,0,"[0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
7/17/1998,"[0, 0, 0, 1, 0, 0, 0]",10.0,10.0,0,"[0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/23/1998,"[1, 0, 0, 0, 0, 0, 0]",4.0,4.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/27/1998,"[0, 1, 0, 0, 0, 0, 0]",18.0,4.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
7/28/1998,"[0, 1, 0, 0, 0, 0, 0]",2.0,2.0,0,"[0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/29/1998,"[1, 0, 0, 0, 0, 0, 0]",24.0,5.0,1,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
7/30/1998,"[0, 1, 0, 0, 0, 0, 0]",15.0,15.0,0,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
7/30/1998,"[0, 0, 0, 0, 0, 1, 0]",6.0,6.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/4/1998,"[1, 0, 0, 0, 0, 0, 0]",5.0,5.0,0,"[0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/11/1998,"[0, 0, 0, 0, 0, 0, 1]",13.0,1.0,1,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0]"
8/19/1998,"[0, 0, 0, 0, 1, 0, 0]",10.0,5.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/21/1998,"[0, 0, 0, 0, 0, 1, 0]",18.0,18.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]"
8/24/1998,"[0, 0, 0, 0, 0, 0, 1]",2.0,1.0,1,"[0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
8/24/1998,"[0, 0, 0, 0, 0, 1, 0]",44.0,44.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0]"
8/29/1998,"[1, 0, 0, 0, 0, 0, 0]",91.0,70.0,1,"[0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0]"
9/2/1998,"[1, 0, 0, 0, 0, 0, 0]",229.0,229.0,0,"[0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
9/2/1998,"[0, 0, 0, 0, 0, 0, 1]",24.0,24.0,0,"[0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1]"
9/9/1998,"[1, 0, 0, 0, 0, 0, 0]",5.0,5.0,0,"[1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
9/10/1998,"[0, 0, 0, 0, 0, 1, 0]",5.0,5.0,0,"[0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
9/25/1998,"[0, 0, 0, 0, 0, 0, 1]",38.0,38.0,0,"[1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0]"
9/28/1998,"[0, 0, 0, 1, 0, 0, 0]",22.0,1.0,1,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0]"
9/29/1998,"[0, 0, 0, 0, 0, 1, 0]",55.0,55.0,0,"[0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1]"
